sync_index,object_id,keypoint_id,x_coord,y_coord,z_coord,frame_time
70,0,6,0.156887,-0.023249,-0.023398,2.333333
70,0,7,0.206513,-0.024689,-0.021489,2.333333
70,0,10,0.157394,0.024837,-0.011300,2.333333
70,0,11,0.207062,0.024182,-0.010538,2.333333
70,0,12,0.058074,0.076385,-0.004537,2.333333
70,0,13,0.107829,0.074848,-0.002022,2.333333
70,0,14,0.157491,0.073548,0.001280,2.333333
70,0,15,0.207561,0.071880,0.004087,2.333333
70,0,16,0.058500,0.124697,0.008454,2.333333
70,0,17,0.108072,0.123120,0.011974,2.333333
70,0,18,0.157873,0.122005,0.014276,2.333333
70,0,19,0.207892,0.120673,0.016817,2.333333
70,0,20,0.058701,0.172782,0.021966,2.333333
70,0,21,0.108736,0.171576,0.024341,2.333333
70,0,22,0.158568,0.170719,0.027248,2.333333
70,0,23,0.208166,0.169038,0.030146,2.333333
71,0,0,0.058135,-0.067476,-0.040907,2.366667
71,0,1,0.107401,-0.069575,-0.036496,2.366667
71,0,2,0.157077,-0.071036,-0.034245,2.366667
71,0,3,0.206591,-0.072067,-0.032775,2.366667
71,0,6,0.157255,-0.022620,-0.022287,2.366667
71,0,7,0.206799,-0.023569,-0.021978,2.366667
71,0,10,0.157825,0.025446,-0.010435,2.366667
71,0,11,0.207544,0.024463,-0.008357,2.366667
71,0,12,0.058838,0.076948,-0.002722,2.366667
71,0,13,0.108337,0.075473,-0.000262,2.366667
71,0,14,0.158009,0.074007,0.002357,2.366667
71,0,15,0.207862,0.072642,0.004445,2.366667
71,0,16,0.059164,0.125121,0.009946,2.366667
71,0,17,0.108660,0.123527,0.013347,2.366667
71,0,18,0.158607,0.122169,0.015722,2.366667
71,0,19,0.208564,0.121039,0.019156,2.366667
71,0,20,0.059269,0.173264,0.023386,2.366667
71,0,21,0.109298,0.171976,0.025574,2.366667
71,0,22,0.159163,0.170964,0.029265,2.366667
71,0,23,0.208670,0.169162,0.032591,2.366667
72,0,0,0.059034,-0.065257,-0.039851,2.400000
72,0,1,0.108562,-0.067213,-0.035761,2.400000
72,0,2,0.158182,-0.068917,-0.033766,2.400000
72,0,3,0.207757,-0.069526,-0.033579,2.400000
72,0,4,0.059102,-0.017667,-0.027584,2.400000
72,0,5,0.108492,-0.019099,-0.023493,2.400000
72,0,6,0.158290,-0.020977,-0.020541,2.400000
72,0,7,0.208186,-0.022094,-0.018863,2.400000
72,0,8,0.059517,0.030361,-0.014753,2.400000
72,0,9,0.108777,0.028571,-0.010996,2.400000
72,0,10,0.158839,0.027266,-0.007649,2.400000
72,0,11,0.208355,0.026243,-0.005542,2.400000
72,0,12,0.059593,0.078330,-0.000176,2.400000
72,0,13,0.109033,0.077126,0.002572,2.400000
72,0,14,0.158901,0.075526,0.005199,2.400000
72,0,15,0.208882,0.074442,0.006781,2.400000
72,0,16,0.059753,0.127068,0.011982,2.400000
72,0,17,0.109568,0.125123,0.016037,2.400000
72,0,18,0.159329,0.123686,0.019097,2.400000
72,0,19,0.209224,0.122707,0.020845,2.400000
72,0,20,0.060115,0.175124,0.026047,2.400000
72,0,21,0.109960,0.173466,0.028881,2.400000
72,0,22,0.159605,0.171883,0.033059,2.400000
72,0,23,0.209840,0.170401,0.035849,2.400000
73,0,0,0.059912,-0.064877,-0.038010,2.433333
73,0,1,0.109049,-0.066769,-0.033644,2.433333
73,0,2,0.158796,-0.068434,-0.031221,2.433333
73,0,3,0.208303,-0.069004,-0.030657,2.433333
73,0,4,0.059872,-0.017121,-0.024645,2.433333
73,0,5,0.109076,-0.018730,-0.021389,2.433333
73,0,6,0.158687,-0.020523,-0.017869,2.433333
73,0,7,0.208793,-0.021796,-0.016575,2.433333
73,0,8,0.060224,0.030736,-0.012332,2.433333
73,0,9,0.109411,0.028989,-0.008019,2.433333
73,0,10,0.159406,0.027472,-0.005971,2.433333
73,0,11,0.208619,0.026522,-0.003541,2.433333
73,0,12,0.060060,0.078602,0.001917,2.433333
73,0,13,0.109719,0.077346,0.004581,2.433333
73,0,14,0.159358,0.075800,0.007936,2.433333
73,0,15,0.209229,0.074680,0.009405,2.433333
73,0,16,0.060187,0.127291,0.014368,2.433333
73,0,17,0.109896,0.125321,0.018374,2.433333
73,0,18,0.159762,0.123862,0.021571,2.433333
73,0,19,0.209872,0.122832,0.024120,2.433333
73,0,20,0.060786,0.175313,0.029151,2.433333
73,0,21,0.110282,0.173608,0.031813,2.433333
73,0,22,0.159916,0.171972,0.035359,2.433333
73,0,23,0.210067,0.170530,0.039108,2.433333
74,0,0,0.060873,-0.061912,-0.039991,2.466667
74,0,1,0.110409,-0.064493,-0.033655,2.466667
74,0,2,0.159957,-0.065759,-0.031570,2.466667
74,0,3,0.209758,-0.066989,-0.030181,2.466667
74,0,12,0.061337,0.080497,0.003121,2.466667
74,0,13,0.111187,0.079880,0.004319,2.466667
74,0,14,0.161180,0.078813,0.007445,2.466667
74,0,15,0.210953,0.076439,0.011794,2.466667
74,0,16,0.061733,0.129710,0.014350,2.466667
74,0,17,0.111431,0.127705,0.019485,2.466667
74,0,18,0.161597,0.126260,0.022247,2.466667
74,0,19,0.211338,0.125221,0.024982,2.466667
74,0,20,0.061852,0.177099,0.030281,2.466667
74,0,21,0.111949,0.175717,0.033412,2.466667
75,0,1,0.111494,-0.063461,-0.032305,2.500000
75,0,2,0.161269,-0.064814,-0.028734,2.500000
75,0,3,0.210731,-0.065692,-0.027658,2.500000
75,0,12,0.062612,0.082127,0.003737,2.500000
75,0,13,0.112795,0.080343,0.007382,2.500000
75,0,14,0.162339,0.079833,0.009145,2.500000
75,0,15,0.212022,0.078198,0.012086,2.500000
75,0,16,0.062892,0.130761,0.016169,2.500000
75,0,17,0.112468,0.128866,0.020920,2.500000
75,0,18,0.162323,0.127918,0.022969,2.500000
75,0,19,0.212286,0.125908,0.027101,2.500000
75,0,20,0.062910,0.178301,0.031690,2.500000
75,0,21,0.112583,0.177590,0.033383,2.500000
76,0,1,0.112383,-0.060259,-0.029554,2.533333
76,0,12,0.063424,0.084905,0.005607,2.533333
76,0,15,0.212556,0.080483,0.015417,2.533333
76,0,16,0.063586,0.132786,0.019368,2.533333
76,0,17,0.113030,0.130473,0.024601,2.533333
76,0,18,0.163243,0.129987,0.025358,2.533333
76,0,19,0.212719,0.127797,0.030729,2.533333
76,0,20,0.063957,0.180457,0.035276,2.533333
76,0,21,0.113326,0.179681,0.036632,2.533333
76,0,22,0.163358,0.177743,0.041099,2.533333
76,0,23,0.213213,0.176771,0.043214,2.533333
77,0,0,0.063879,-0.056785,-0.034267,2.566667
77,0,1,0.113158,-0.059191,-0.027307,2.566667
77,0,12,0.064376,0.086455,0.008102,2.566667
77,0,15,0.213368,0.081949,0.017620,2.566667
77,0,16,0.064679,0.134481,0.019978,2.566667
77,0,17,0.114079,0.132276,0.026468,2.566667
77,0,18,0.164173,0.131403,0.027410,2.566667
77,0,19,0.213672,0.129442,0.032647,2.566667
77,0,20,0.065090,0.182586,0.036594,2.566667
77,0,21,0.114548,0.180978,0.039031,2.566667
77,0,22,0.164127,0.178841,0.043579,2.566667
77,0,23,0.214261,0.177554,0.046824,2.566667
78,0,2,0.163918,-0.056438,-0.024181,2.600000
78,0,6,0.163748,-0.008558,-0.012060,2.600000
78,0,11,0.214132,0.038320,0.003998,2.600000
78,0,12,0.065244,0.090847,0.009453,2.600000
78,0,15,0.214977,0.086513,0.017122,2.600000
78,0,16,0.065424,0.139773,0.021978,2.600000
78,0,17,0.115717,0.137750,0.026863,2.600000
78,0,18,0.165197,0.136779,0.027737,2.600000
78,0,19,0.215214,0.134176,0.033544,2.600000
78,0,20,0.066061,0.186705,0.038647,2.600000
78,0,21,0.115622,0.186097,0.040197,2.600000
78,0,22,0.165603,0.183563,0.044931,2.600000
78,0,23,0.215964,0.181810,0.047987,2.600000
79,0,2,0.164257,-0.055485,-0.019973,2.633333
79,0,6,0.164039,-0.007756,-0.008252,2.633333
79,0,11,0.214467,0.038940,0.008392,2.633333
79,0,12,0.066090,0.091470,0.014060,2.633333
79,0,15,0.215124,0.086987,0.021550,2.633333
79,0,16,0.066119,0.140176,0.026248,2.633333
79,0,17,0.116009,0.138110,0.029909,2.633333
79,0,18,0.165626,0.137106,0.031384,2.633333
79,0,19,0.215517,0.134436,0.037459,2.633333
79,0,20,0.066486,0.187069,0.042131,2.633333
79,0,21,0.116044,0.186297,0.045233,2.633333
79,0,22,0.166300,0.183668,0.050042,2.633333
79,0,23,0.216403,0.181998,0.052222,2.633333
80,0,0,0.065275,-0.048731,-0.024899,2.666667
80,0,1,0.114650,-0.048706,-0.024047,2.666667
80,0,6,0.164628,-0.003073,-0.007309,2.666667
80,0,7,0.214082,-0.004230,-0.005906,2.666667
80,0,11,0.214710,0.042772,0.009660,2.666667
80,0,15,0.215316,0.091441,0.021634,2.666667
80,0,18,0.166169,0.140165,0.036547,2.666667
80,0,19,0.215767,0.137957,0.039116,2.666667
80,0,20,0.067473,0.191539,0.044813,2.666667
80,0,21,0.117219,0.189329,0.048363,2.666667
81,0,0,0.064812,-0.043366,-0.031619,2.700000
81,0,1,0.114619,-0.046089,-0.026256,2.700000
81,0,6,0.164454,-0.000639,-0.009068,2.700000
81,0,7,0.214173,-0.002439,-0.005964,2.700000
81,0,11,0.214835,0.045401,0.007752,2.700000
81,0,15,0.215785,0.092836,0.022802,2.700000
81,0,18,0.166484,0.142451,0.035183,2.700000
81,0,19,0.216129,0.140116,0.039614,2.700000
81,0,20,0.067505,0.194127,0.044042,2.700000
81,0,21,0.117032,0.192133,0.047394,2.700000
82,0,0,0.064629,-0.043302,-0.027646,2.733333
82,0,1,0.114075,-0.046106,-0.022848,2.733333
82,0,6,0.164269,0.001328,-0.007851,2.733333
82,0,7,0.214161,-0.000479,-0.005336,2.733333
82,0,11,0.214462,0.047128,0.010037,2.733333
82,0,12,0.066302,0.100178,0.015428,2.733333
82,0,15,0.215459,0.094497,0.024623,2.733333
82,0,16,0.066858,0.148170,0.030327,2.733333
82,0,17,0.116706,0.146269,0.034261,2.733333
82,0,18,0.166462,0.144061,0.037073,2.733333
82,0,19,0.215989,0.142414,0.040703,2.733333
82,0,20,0.067188,0.195121,0.046728,2.733333
82,0,21,0.117130,0.193472,0.048995,2.733333
82,0,22,0.166684,0.191570,0.053302,2.733333
82,0,23,0.216590,0.189367,0.057196,2.733333
83,0,0,0.064431,-0.038346,-0.035573,2.766667
83,0,1,0.114198,-0.041294,-0.028368,2.766667
83,0,2,0.163906,-0.044015,-0.023317,2.766667
83,0,3,0.213143,-0.044859,-0.023403,2.766667
83,0,6,0.164183,0.004361,-0.010851,2.766667
83,0,7,0.213734,0.002531,-0.009560,2.766667
83,0,11,0.214176,0.049637,0.007213,2.766667
83,0,15,0.214955,0.097055,0.022730,2.766667
83,0,16,0.066120,0.151041,0.027479,2.766667
83,0,17,0.116081,0.148713,0.031520,2.766667
83,0,18,0.165654,0.147156,0.033610,2.766667
83,0,19,0.215707,0.144934,0.038393,2.766667
83,0,20,0.066614,0.197596,0.044462,2.766667
83,0,21,0.116981,0.195481,0.048000,2.766667
83,0,22,0.166452,0.194081,0.051592,2.766667
83,0,23,0.216353,0.191300,0.056201,2.766667
84,0,0,0.063777,-0.038802,-0.031927,2.800000
84,0,1,0.113422,-0.040090,-0.027843,2.800000
84,0,2,0.163368,-0.042590,-0.022387,2.800000
84,0,3,0.212675,-0.043236,-0.022591,2.800000
84,0,6,0.163724,0.005841,-0.010214,2.800000
84,0,7,0.212894,0.004031,-0.007735,2.800000
84,0,11,0.213419,0.050865,0.008661,2.800000
84,0,15,0.214432,0.098116,0.023773,2.800000
84,0,16,0.065926,0.152068,0.027822,2.800000
84,0,17,0.115658,0.149495,0.032370,2.800000
84,0,18,0.165298,0.148088,0.034511,2.800000
84,0,19,0.214961,0.145685,0.039620,2.800000
84,0,20,0.066684,0.198920,0.044662,2.800000
84,0,21,0.116819,0.196451,0.048399,2.800000
84,0,22,0.165824,0.194629,0.052779,2.800000
84,0,23,0.215907,0.192139,0.057097,2.800000
85,0,0,0.063244,-0.035730,-0.036858,2.833333
85,0,1,0.112278,-0.038240,-0.032181,2.833333
85,0,2,0.161993,-0.040436,-0.027725,2.833333
85,0,6,0.162232,0.007058,-0.013551,2.833333
85,0,10,0.163150,0.054870,0.000660,2.833333
85,0,11,0.212480,0.052785,0.004875,2.833333
85,0,12,0.064557,0.106396,0.009116,2.833333
85,0,13,0.114004,0.104250,0.012613,2.833333
85,0,14,0.163345,0.101776,0.017525,2.833333
85,0,15,0.213136,0.100690,0.018932,2.833333
85,0,16,0.064862,0.153687,0.024961,2.833333
85,0,17,0.114517,0.151487,0.029229,2.833333
85,0,18,0.164320,0.150179,0.030890,2.833333
85,0,19,0.213954,0.147838,0.036019,2.833333
85,0,20,0.065524,0.201122,0.041409,2.833333
85,0,21,0.115473,0.199066,0.043981,2.833333
85,0,22,0.164776,0.196873,0.048982,2.833333
85,0,23,0.214669,0.195413,0.051658,2.833333
86,0,0,0.061723,-0.033419,-0.041697,2.866667
86,0,1,0.111210,-0.036108,-0.035767,2.866667
86,0,2,0.160329,-0.037988,-0.033061,2.866667
86,0,3,0.210179,-0.039666,-0.029511,2.866667
86,0,4,0.062074,0.013618,-0.026285,2.866667
86,0,5,0.111081,0.011453,-0.021880,2.866667
86,0,6,0.160571,0.008565,-0.016141,2.866667
86,0,7,0.210284,0.007988,-0.015710,2.866667
86,0,8,0.061922,0.061580,-0.011802,2.866667
86,0,11,0.211190,0.054953,0.000743,2.866667
86,0,12,0.062995,0.107951,0.005845,2.866667
86,0,15,0.211910,0.101633,0.016829,2.866667
86,0,16,0.063317,0.155995,0.020486,2.866667
86,0,17,0.113253,0.153728,0.025243,2.866667
86,0,18,0.162671,0.151592,0.028791,2.866667
86,0,19,0.212232,0.149273,0.033457,2.866667
86,0,20,0.063752,0.203197,0.036971,2.866667
86,0,21,0.113610,0.201106,0.041022,2.866667
86,0,22,0.163648,0.199121,0.045959,2.866667
86,0,23,0.213286,0.197161,0.047544,2.866667
87,0,0,0.059950,-0.032352,-0.046232,2.900000
87,0,1,0.109138,-0.034818,-0.040895,2.900000
87,0,2,0.159195,-0.037730,-0.035661,2.900000
87,0,4,0.060314,0.015118,-0.031053,2.900000
87,0,5,0.109343,0.012810,-0.027448,2.900000
87,0,6,0.158962,0.010442,-0.022456,2.900000
87,0,8,0.060538,0.062295,-0.015027,2.900000
87,0,9,0.110053,0.060070,-0.010500,2.900000
87,0,10,0.159826,0.057919,-0.007290,2.900000
87,0,11,0.209720,0.056568,-0.004459,2.900000
87,0,12,0.060904,0.109841,0.000109,2.900000
87,0,13,0.110464,0.108040,0.003299,2.900000
87,0,14,0.160194,0.105756,0.008125,2.900000
87,0,15,0.210064,0.103942,0.010465,2.900000
87,0,16,0.061559,0.157438,0.016076,2.900000
87,0,17,0.111045,0.155668,0.019171,2.900000
87,0,18,0.160871,0.153307,0.023841,2.900000
87,0,19,0.210375,0.151170,0.027278,2.900000
87,0,20,0.062204,0.205178,0.032209,2.900000
87,0,21,0.111473,0.203368,0.035528,2.900000
87,0,22,0.161480,0.200892,0.040365,2.900000
87,0,23,0.211776,0.198400,0.043731,2.900000
88,0,0,0.058957,-0.032217,-0.047049,2.933333
88,0,1,0.108158,-0.035002,-0.042717,2.933333
88,0,2,0.157625,-0.037719,-0.035584,2.933333
88,0,4,0.059631,0.015122,-0.032928,2.933333
88,0,5,0.108209,0.012795,-0.027983,2.933333
88,0,6,0.157896,0.010215,-0.023319,2.933333
88,0,8,0.059974,0.061980,-0.017837,2.933333
88,0,9,0.109273,0.059723,-0.012902,2.933333
88,0,10,0.159017,0.057550,-0.009133,2.933333
88,0,11,0.207844,0.055955,-0.006819,2.933333
88,0,12,0.060380,0.109371,-0.001748,2.933333
88,0,13,0.109872,0.107608,0.001119,2.933333
88,0,14,0.159177,0.104779,0.006651,2.933333
88,0,15,0.208994,0.103412,0.009155,2.933333
88,0,16,0.061167,0.156966,0.013378,2.933333
88,0,17,0.110412,0.155133,0.016712,2.933333
88,0,18,0.160138,0.152654,0.021522,2.933333
88,0,19,0.209645,0.150602,0.025291,2.933333
88,0,20,0.061635,0.204630,0.029329,2.933333
88,0,21,0.110990,0.202880,0.031974,2.933333
88,0,22,0.160802,0.200246,0.037946,2.933333
88,0,23,0.210784,0.197609,0.042349,2.933333
89,0,0,0.055382,-0.029873,-0.056939,2.966667
89,0,1,0.105294,-0.033028,-0.050657,2.966667
89,0,6,0.154881,0.011610,-0.031327,2.966667
89,0,11,0.205978,0.057856,-0.013808,2.966667
89,0,12,0.057796,0.111532,-0.008890,2.966667
89,0,15,0.207276,0.104420,0.004123,2.966667
89,0,16,0.058236,0.159444,0.006042,2.966667
89,0,17,0.107779,0.156932,0.010175,2.966667
89,0,18,0.158056,0.154288,0.015096,2.966667
89,0,19,0.207704,0.152916,0.018552,2.966667
89,0,20,0.058895,0.206418,0.022806,2.966667
89,0,21,0.108581,0.204607,0.027376,2.966667
89,0,22,0.158499,0.202436,0.030636,2.966667
89,0,23,0.208646,0.199831,0.034925,2.966667
90,0,0,0.052541,-0.029279,-0.063365,3.000000
90,0,1,0.101990,-0.032437,-0.055261,3.000000
90,0,2,0.151970,-0.035434,-0.050355,3.000000
90,0,3,0.200733,-0.036522,-0.049604,3.000000
90,0,6,0.151693,0.012738,-0.038340,3.000000
90,0,7,0.201789,0.011145,-0.035208,3.000000
90,0,11,0.202426,0.058311,-0.019074,3.000000
90,0,12,0.054206,0.112007,-0.015177,3.000000
90,0,15,0.203072,0.106426,-0.005858,3.000000
90,0,16,0.055176,0.159825,0.000529,3.000000
90,0,17,0.104833,0.157503,0.004613,3.000000
90,0,18,0.154032,0.156087,0.005598,3.000000
90,0,19,0.204057,0.153089,0.013031,3.000000
90,0,20,0.055726,0.207202,0.016483,3.000000
90,0,21,0.105701,0.205213,0.019226,3.000000
90,0,22,0.155060,0.202640,0.024639,3.000000
90,0,23,0.204746,0.200989,0.027581,3.000000
91,0,0,0.051411,-0.029584,-0.065463,3.033333
91,0,1,0.100592,-0.032668,-0.057592,3.033333
91,0,2,0.148477,-0.033210,-0.061035,3.033333
91,0,3,0.199254,-0.036751,-0.052767,3.033333
91,0,6,0.150516,0.012552,-0.041061,3.033333
91,0,7,0.200451,0.010956,-0.038253,3.033333
91,0,11,0.201149,0.058237,-0.022076,3.033333
91,0,12,0.053020,0.111886,-0.017924,3.033333
91,0,15,0.201924,0.106354,-0.009170,3.033333
91,0,16,0.054230,0.159719,-0.002472,3.033333
91,0,17,0.103668,0.157493,0.001735,3.033333
91,0,18,0.152843,0.156112,0.003564,3.033333
91,0,19,0.203138,0.153064,0.010162,3.033333
91,0,20,0.054343,0.207140,0.013206,3.033333
91,0,21,0.104350,0.205230,0.016905,3.033333
91,0,22,0.153886,0.199474,0.026371,3.033333
91,0,23,0.203914,0.201074,0.023742,3.033333
92,0,0,0.048623,-0.028218,-0.070937,3.066667
92,0,1,0.097395,-0.030771,-0.064869,3.066667
92,0,2,0.146812,-0.033025,-0.061249,3.066667
92,0,3,0.196319,-0.034262,-0.059928,3.066667
92,0,12,0.050058,0.113840,-0.024223,3.066667
92,0,15,0.199137,0.106764,-0.013312,3.066667
92,0,16,0.050750,0.161479,-0.009495,3.066667
92,0,17,0.100452,0.159266,-0.004881,3.066667
92,0,18,0.149838,0.156786,-0.001116,3.066667
92,0,20,0.051294,0.209033,0.006352,3.066667
92,0,21,0.101043,0.206311,0.010951,3.066667
92,0,22,0.150504,0.204321,0.013913,3.066667
93,0,2,0.144561,-0.031441,-0.067429,3.100000
93,0,3,0.193724,-0.032375,-0.067636,3.100000
93,0,6,0.144725,0.016276,-0.053416,3.100000
93,0,7,0.194425,0.015615,-0.054952,3.100000
93,0,11,0.195267,0.061999,-0.036531,3.100000
93,0,12,0.047476,0.115818,-0.030133,3.100000
93,0,15,0.196748,0.109269,-0.020762,3.100000
93,0,16,0.047889,0.163830,-0.016088,3.100000
93,0,17,0.097715,0.161169,-0.011159,3.100000
93,0,18,0.147386,0.159108,-0.008305,3.100000
93,0,19,0.196842,0.156258,-0.003875,3.100000
93,0,20,0.049083,0.211495,0.000591,3.100000
93,0,21,0.098849,0.208240,0.005503,3.100000
93,0,22,0.148291,0.206241,0.008716,3.100000
93,0,23,0.198135,0.204306,0.012143,3.100000
94,0,2,0.143401,-0.030956,-0.067604,3.133333
94,0,3,0.192430,-0.032015,-0.067402,3.133333
94,0,6,0.143712,0.016840,-0.054546,3.133333
94,0,7,0.193065,0.015983,-0.054617,3.133333
94,0,11,0.194139,0.062177,-0.036490,3.133333
94,0,12,0.046802,0.116082,-0.031556,3.133333
94,0,15,0.195475,0.109092,-0.021388,3.133333
94,0,16,0.047123,0.163827,-0.016520,3.133333
94,0,17,0.096980,0.161061,-0.012208,3.133333
94,0,18,0.146423,0.158924,-0.009024,3.133333
94,0,19,0.195844,0.156231,-0.004728,3.133333
94,0,20,0.048209,0.210863,0.000007,3.133333
94,0,21,0.097947,0.208057,0.004777,3.133333
94,0,22,0.147279,0.205867,0.007836,3.133333
94,0,23,0.197350,0.203983,0.010488,3.133333
95,0,2,0.141068,-0.028421,-0.075596,3.166667
95,0,3,0.190574,-0.029499,-0.075512,3.166667
95,0,6,0.141947,0.019516,-0.061797,3.166667
95,0,7,0.191208,0.017890,-0.060478,3.166667
95,0,11,0.192484,0.064839,-0.043457,3.166667
95,0,12,0.044338,0.118206,-0.037303,3.166667
95,0,15,0.193242,0.111796,-0.027846,3.166667
95,0,16,0.044944,0.165960,-0.022061,3.166667
95,0,17,0.094988,0.163563,-0.018231,3.166667
95,0,18,0.144281,0.161542,-0.015610,3.166667
95,0,19,0.194168,0.159357,-0.012321,3.166667
95,0,20,0.046161,0.213109,-0.005459,3.166667
95,0,21,0.095854,0.210664,-0.002239,3.166667
95,0,22,0.145256,0.208461,0.001064,3.166667
95,0,23,0.195164,0.207018,0.003044,3.166667
96,0,2,0.140396,-0.027154,-0.076900,3.200000
96,0,3,0.190035,-0.028496,-0.076020,3.200000
96,0,6,0.141263,0.020292,-0.062517,3.200000
96,0,7,0.190401,0.018874,-0.061129,3.200000
96,0,11,0.191544,0.065461,-0.044754,3.200000
96,0,12,0.043842,0.118899,-0.039029,3.200000
96,0,15,0.192774,0.112358,-0.029375,3.200000
96,0,16,0.044680,0.166316,-0.023432,3.200000
96,0,17,0.094585,0.163946,-0.018954,3.200000
96,0,18,0.143862,0.161985,-0.016902,3.200000
96,0,19,0.193587,0.159885,-0.013274,3.200000
96,0,20,0.046043,0.214021,-0.007068,3.200000
96,0,21,0.095325,0.211043,-0.002876,3.200000
96,0,22,0.144567,0.208451,0.000840,3.200000
96,0,23,0.194145,0.207251,0.002818,3.200000
97,0,1,0.089576,-0.022758,-0.086114,3.233333
97,0,2,0.138864,-0.025124,-0.083707,3.233333
97,0,3,0.188081,-0.026717,-0.081143,3.233333
97,0,5,0.089925,0.024128,-0.071234,3.233333
97,0,6,0.139424,0.022002,-0.067356,3.233333
97,0,7,0.188751,0.020978,-0.066990,3.233333
97,0,8,0.041727,0.073021,-0.057998,3.233333
97,0,11,0.189903,0.067864,-0.050793,3.233333
97,0,12,0.041784,0.120972,-0.044260,3.233333
97,0,15,0.190807,0.115224,-0.036220,3.233333
97,0,16,0.043018,0.167878,-0.027588,3.233333
97,0,17,0.092338,0.166318,-0.025284,3.233333
97,0,18,0.141780,0.164916,-0.024216,3.233333
97,0,19,0.191743,0.162373,-0.019067,3.233333
97,0,20,0.043808,0.216524,-0.012677,3.233333
97,0,21,0.093252,0.213617,-0.009113,3.233333
97,0,22,0.142712,0.211607,-0.005821,3.233333
97,0,23,0.192376,0.209730,-0.003100,3.233333
98,0,0,0.039673,-0.018386,-0.095931,3.266667
98,0,1,0.088727,-0.021101,-0.091001,3.266667
98,0,2,0.138377,-0.022804,-0.088882,3.266667
98,0,3,0.187696,-0.024439,-0.086403,3.266667
98,0,6,0.139122,0.024689,-0.073293,3.266667
98,0,7,0.188472,0.023599,-0.073950,3.266667
98,0,11,0.189417,0.070073,-0.056060,3.266667
98,0,12,0.040980,0.123089,-0.048942,3.266667
98,0,15,0.190504,0.117271,-0.040535,3.266667
98,0,16,0.041770,0.170886,-0.032985,3.266667
98,0,17,0.091493,0.168429,-0.029538,3.266667
98,0,18,0.141482,0.166232,-0.026031,3.266667
98,0,19,0.190818,0.164585,-0.023445,3.266667
98,0,20,0.042691,0.218611,-0.017366,3.266667
98,0,21,0.092109,0.216663,-0.015197,3.266667
98,0,22,0.141947,0.213998,-0.010541,3.266667
98,0,23,0.191356,0.212934,-0.008311,3.266667
99,0,0,0.038547,-0.017063,-0.100060,3.300000
99,0,1,0.088250,-0.019777,-0.094524,3.300000
99,0,2,0.137792,-0.021981,-0.091887,3.300000
99,0,3,0.187171,-0.022969,-0.090316,3.300000
99,0,4,0.039062,0.029317,-0.082255,3.300000
99,0,5,0.088775,0.027226,-0.078198,3.300000
99,0,6,0.138200,0.025589,-0.076445,3.300000
99,0,7,0.188039,0.024007,-0.075015,3.300000
99,0,8,0.039608,0.077128,-0.068414,3.300000
99,0,9,0.089073,0.074853,-0.063656,3.300000
99,0,10,0.139122,0.072778,-0.061199,3.300000
99,0,11,0.188974,0.071750,-0.059406,3.300000
99,0,12,0.039874,0.124364,-0.052587,3.300000
99,0,13,0.089649,0.122668,-0.048861,3.300000
99,0,14,0.139725,0.120926,-0.046269,3.300000
99,0,15,0.189638,0.118700,-0.043824,3.300000
99,0,16,0.040613,0.171977,-0.035767,3.300000
99,0,17,0.090231,0.169823,-0.032972,3.300000
99,0,18,0.140114,0.168397,-0.031025,3.300000
99,0,19,0.190105,0.166254,-0.026929,3.300000
99,0,20,0.041424,0.219619,-0.020393,3.300000
99,0,21,0.091181,0.217570,-0.017759,3.300000
99,0,22,0.140865,0.215544,-0.013996,3.300000
99,0,23,0.190459,0.213872,-0.010935,3.300000
100,0,0,0.038684,-0.017001,-0.101089,3.333333
100,0,1,0.088139,-0.019784,-0.095655,3.333333
100,0,2,0.137596,-0.021523,-0.091776,3.333333
100,0,3,0.187634,-0.022225,-0.091795,3.333333
100,0,4,0.039113,0.029598,-0.084166,3.333333
100,0,5,0.088787,0.027280,-0.079340,3.333333
100,0,6,0.138326,0.025826,-0.076917,3.333333
100,0,7,0.188006,0.024227,-0.075295,3.333333
100,0,8,0.039498,0.077115,-0.069284,3.333333
100,0,9,0.088967,0.074816,-0.064869,3.333333
100,0,10,0.139026,0.072880,-0.061798,3.333333
100,0,11,0.188847,0.072209,-0.060405,3.333333
100,0,12,0.039770,0.124339,-0.053356,3.333333
100,0,13,0.089582,0.122624,-0.050367,3.333333
100,0,14,0.139437,0.120699,-0.046899,3.333333
100,0,15,0.189347,0.118808,-0.043992,3.333333
100,0,16,0.040525,0.171844,-0.037485,3.333333
100,0,17,0.089969,0.169930,-0.033877,3.333333
100,0,18,0.139913,0.168396,-0.031872,3.333333
100,0,19,0.189917,0.166281,-0.027258,3.333333
100,0,20,0.040954,0.219331,-0.020969,3.333333
100,0,21,0.090812,0.217469,-0.018212,3.333333
100,0,22,0.140564,0.215790,-0.015136,3.333333
100,0,23,0.190550,0.213808,-0.012344,3.333333
101,0,0,0.038694,-0.017257,-0.102216,3.366667
101,0,1,0.088083,-0.019595,-0.096809,3.366667
101,0,2,0.137337,-0.021235,-0.093466,3.366667
101,0,3,0.187463,-0.021983,-0.093299,3.366667
101,0,4,0.038743,0.029599,-0.086409,3.366667
101,0,5,0.088564,0.027381,-0.080692,3.366667
101,0,6,0.137864,0.026227,-0.079531,3.366667
101,0,7,0.187236,0.025017,-0.077606,3.366667
101,0,8,0.039321,0.076802,-0.070531,3.366667
