sync_index,cam_id,frame_index,frame_time,object_id,keypoint_id,img_loc_x,img_loc_y,obj_loc_x,obj_loc_y,obj_loc_z
1,0,1,0.033333,0,15,1528.072876,1152.798218,0.200000,0.200000,0.000000
1,0,1,0.033333,0,16,1286.506226,1071.712769,0.050000,0.250000,0.000000
1,0,1,0.033333,0,17,1365.415771,1071.941772,0.100000,0.250000,0.000000
1,0,1,0.033333,0,18,1445.327515,1071.594971,0.150000,0.250000,0.000000
1,0,1,0.033333,0,19,1526.440918,1071.508911,0.200000,0.250000,0.000000
1,0,1,0.033333,0,20,1288.481323,994.179260,0.050000,0.300000,0.000000
1,0,1,0.033333,0,21,1366.522949,994.374329,0.100000,0.300000,0.000000
1,0,1,0.033333,0,22,1444.652344,993.194641,0.150000,0.300000,0.000000
1,0,1,0.033333,0,23,1525.256348,992.394653,0.200000,0.300000,0.000000
1,1,1,0.033333,0,0,625.115234,929.482544,0.050000,0.050000,0.000000
1,1,1,0.033333,0,1,692.047729,910.606628,0.100000,0.050000,0.000000
1,1,1,0.033333,0,2,756.610107,889.074890,0.150000,0.050000,0.000000
1,1,1,0.033333,0,3,821.951050,870.194885,0.200000,0.050000,0.000000
1,1,1,0.033333,0,6,750.090576,830.111755,0.150000,0.100000,0.000000
1,1,1,0.033333,0,7,815.750854,812.032410,0.200000,0.100000,0.000000
1,1,1,0.033333,0,10,738.623047,770.895081,0.150000,0.150000,0.000000
1,1,1,0.033333,0,11,807.134766,752.567444,0.200000,0.150000,0.000000
1,1,1,0.033333,0,12,589.998535,746.459412,0.050000,0.200000,0.000000
1,1,1,0.033333,0,13,662.330322,728.640198,0.100000,0.200000,0.000000
1,1,1,0.033333,0,14,731.311890,710.049683,0.150000,0.200000,0.000000
1,1,1,0.033333,0,15,799.319946,692.284424,0.200000,0.200000,0.000000
1,1,1,0.033333,0,16,576.376099,681.908142,0.050000,0.250000,0.000000
1,1,1,0.033333,0,17,650.294189,665.422424,0.100000,0.250000,0.000000
1,1,1,0.033333,0,18,722.721680,647.258789,0.150000,0.250000,0.000000
1,1,1,0.033333,0,19,790.055664,631.002197,0.200000,0.250000,0.000000
1,1,1,0.033333,0,20,565.302124,615.997375,0.050000,0.300000,0.000000
1,1,1,0.033333,0,21,638.361450,598.409485,0.100000,0.300000,0.000000
1,1,1,0.033333,0,22,712.141968,581.812561,0.150000,0.300000,0.000000
1,1,1,0.033333,0,23,784.398682,566.262878,0.200000,0.300000,0.000000
1,2,1,0.033333,0,0,304.253967,515.304810,0.050000,0.050000,0.000000
1,2,1,0.033333,0,1,353.419434,520.562317,0.100000,0.050000,0.000000
1,2,1,0.033333,0,2,404.626953,526.505005,0.150000,0.050000,0.000000
1,2,1,0.033333,0,3,456.143555,530.455444,0.200000,0.050000,0.000000
1,2,1,0.033333,0,4,303.839783,464.024017,0.050000,0.100000,0.000000
1,2,1,0.033333,0,5,353.533813,469.045868,0.100000,0.100000,0.000000
1,2,1,0.033333,0,6,404.325928,473.470978,0.150000,0.100000,0.000000
1,2,1,0.033333,0,7,456.752563,477.767456,0.200000,0.100000,0.000000
1,2,1,0.033333,0,8,303.393494,411.291382,0.050000,0.150000,0.000000
1,2,1,0.033333,0,9,353.523132,416.246857,0.100000,0.150000,0.000000
1,2,1,0.033333,0,10,405.696350,420.445831,0.150000,0.150000,0.000000
1,2,1,0.033333,0,11,458.185608,424.083160,0.200000,0.150000,0.000000
1,2,1,0.033333,0,12,303.563049,357.987030,0.050000,0.200000,0.000000
1,2,1,0.033333,0,13,354.144958,362.344757,0.100000,0.200000,0.000000
1,2,1,0.033333,0,14,406.407532,365.480713,0.150000,0.200000,0.000000
1,2,1,0.033333,0,15,459.403687,370.490631,0.200000,0.200000,0.000000
1,2,1,0.033333,0,16,303.219055,304.331726,0.050000,0.250000,0.000000
1,2,1,0.033333,0,17,354.498840,307.522522,0.100000,0.250000,0.000000
1,2,1,0.033333,0,18,406.481995,311.486938,0.150000,0.250000,0.000000
1,2,1,0.033333,0,19,459.707703,314.285950,0.200000,0.250000,0.000000
1,2,1,0.033333,0,20,302.234375,250.241425,0.050000,0.300000,0.000000
1,2,1,0.033333,0,21,354.497620,252.540207,0.100000,0.300000,0.000000
1,2,1,0.033333,0,22,407.204956,255.086197,0.150000,0.300000,0.000000
1,2,1,0.033333,0,23,460.754333,258.601105,0.200000,0.300000,0.000000
2,0,2,0.066667,0,0,1280.455566,1399.561646,0.050000,0.050000,0.000000
2,0,2,0.066667,0,1,1362.381714,1402.519409,0.100000,0.050000,0.000000
2,0,2,0.066667,0,2,1446.672974,1404.885620,0.150000,0.050000,0.000000
2,0,2,0.066667,0,3,1531.658691,1407.245605,0.200000,0.050000,0.000000
2,0,2,0.066667,0,4,1282.430054,1315.100586,0.050000,0.100000,0.000000
2,0,2,0.066667,0,5,1362.632690,1316.467773,0.100000,0.100000,0.000000
2,0,2,0.066667,0,6,1445.666016,1318.772705,0.150000,0.100000,0.000000
2,0,2,0.066667,0,7,1529.867310,1320.473267,0.200000,0.100000,0.000000
2,0,2,0.066667,0,8,1283.520874,1232.717896,0.050000,0.150000,0.000000
2,0,2,0.066667,0,9,1363.208496,1233.707520,0.100000,0.150000,0.000000
2,0,2,0.066667,0,10,1445.609863,1234.808472,0.150000,0.150000,0.000000
2,0,2,0.066667,0,11,1528.154297,1236.024536,0.200000,0.150000,0.000000
2,0,2,0.066667,0,12,1284.898682,1151.392334,0.050000,0.200000,0.000000
2,0,2,0.066667,0,13,1363.859985,1152.114868,0.100000,0.200000,0.000000
2,0,2,0.066667,0,14,1444.974243,1152.822144,0.150000,0.200000,0.000000
2,0,2,0.066667,0,15,1526.773926,1152.955811,0.200000,0.200000,0.000000
2,0,2,0.066667,0,16,1285.512939,1072.638794,0.050000,0.250000,0.000000
2,0,2,0.066667,0,17,1364.632690,1072.523071,0.100000,0.250000,0.000000
2,0,2,0.066667,0,18,1444.311279,1072.432373,0.150000,0.250000,0.000000
2,0,2,0.066667,0,19,1525.588989,1072.562500,0.200000,0.250000,0.000000
2,0,2,0.066667,0,20,1286.598267,995.566345,0.050000,0.300000,0.000000
2,0,2,0.066667,0,21,1365.191406,994.730225,0.100000,0.300000,0.000000
2,0,2,0.066667,0,22,1444.231689,993.363586,0.150000,0.300000,0.000000
2,0,2,0.066667,0,23,1525.102417,993.538696,0.200000,0.300000,0.000000
2,1,2,0.066667,0,0,625.193848,929.568909,0.050000,0.050000,0.000000
2,1,2,0.066667,0,1,692.172241,910.401550,0.100000,0.050000,0.000000
2,1,2,0.066667,0,2,756.655273,889.054749,0.150000,0.050000,0.000000
2,1,2,0.066667,0,3,821.894775,870.178040,0.200000,0.050000,0.000000
2,1,2,0.066667,0,6,750.227661,830.103882,0.150000,0.100000,0.000000
2,1,2,0.066667,0,7,815.803467,812.228333,0.200000,0.100000,0.000000
2,1,2,0.066667,0,10,738.609131,770.836914,0.150000,0.150000,0.000000
2,1,2,0.066667,0,11,806.883789,752.813599,0.200000,0.150000,0.000000
2,1,2,0.066667,0,12,589.724487,746.857056,0.050000,0.200000,0.000000
2,1,2,0.066667,0,13,662.942261,728.770752,0.100000,0.200000,0.000000
2,1,2,0.066667,0,14,731.414062,709.962952,0.150000,0.200000,0.000000
2,1,2,0.066667,0,15,800.047241,692.702148,0.200000,0.200000,0.000000
2,1,2,0.066667,0,16,576.707520,681.972229,0.050000,0.250000,0.000000
2,1,2,0.066667,0,17,650.269775,665.372620,0.100000,0.250000,0.000000
2,1,2,0.066667,0,18,722.273560,646.941467,0.150000,0.250000,0.000000
2,1,2,0.066667,0,19,790.005859,631.042542,0.200000,0.250000,0.000000
2,1,2,0.066667,0,20,565.225342,616.085754,0.050000,0.300000,0.000000
2,1,2,0.066667,0,21,638.459717,598.396118,0.100000,0.300000,0.000000
2,1,2,0.066667,0,22,712.188599,581.702087,0.150000,0.300000,0.000000
2,1,2,0.066667,0,23,784.124878,566.209473,0.200000,0.300000,0.000000
2,2,2,0.066667,0,0,304.331238,515.337280,0.050000,0.050000,0.000000
2,2,2,0.066667,0,1,353.361572,520.552124,0.100000,0.050000,0.000000
2,2,2,0.066667,0,2,404.549988,526.426514,0.150000,0.050000,0.000000
2,2,2,0.066667,0,3,456.205750,530.381409,0.200000,0.050000,0.000000
2,2,2,0.066667,0,4,303.811401,464.043182,0.050000,0.100000,0.000000
2,2,2,0.066667,0,5,353.424500,468.846069,0.100000,0.100000,0.000000
2,2,2,0.066667,0,6,404.254089,473.573059,0.150000,0.100000,0.000000
2,2,2,0.066667,0,7,456.803040,477.769623,0.200000,0.100000,0.000000
2,2,2,0.066667,0,8,303.477417,411.449066,0.050000,0.150000,0.000000
2,2,2,0.066667,0,9,353.571594,416.190521,0.100000,0.150000,0.000000
2,2,2,0.066667,0,10,405.765808,420.573334,0.150000,0.150000,0.000000
2,2,2,0.066667,0,11,457.852478,424.367737,0.200000,0.150000,0.000000
2,2,2,0.066667,0,12,303.511841,357.948364,0.050000,0.200000,0.000000
2,2,2,0.066667,0,13,354.156677,362.321381,0.100000,0.200000,0.000000
2,2,2,0.066667,0,14,406.380554,365.572937,0.150000,0.200000,0.000000
2,2,2,0.066667,0,15,459.384155,370.464630,0.200000,0.200000,0.000000
2,2,2,0.066667,0,16,303.225586,304.377625,0.050000,0.250000,0.000000
2,2,2,0.066667,0,17,354.519043,307.453156,0.100000,0.250000,0.000000
2,2,2,0.066667,0,18,406.549133,311.462189,0.150000,0.250000,0.000000
2,2,2,0.066667,0,19,459.744995,314.309052,0.200000,0.250000,0.000000
2,2,2,0.066667,0,20,302.231750,250.231461,0.050000,0.300000,0.000000
2,2,2,0.066667,0,21,354.531982,252.578430,0.100000,0.300000,0.000000
2,2,2,0.066667,0,22,407.004272,255.197525,0.150000,0.300000,0.000000
2,2,2,0.066667,0,23,460.856445,258.658386,0.200000,0.300000,0.000000
3,0,3,0.100000,0,0,1280.539307,1401.322510,0.050000,0.050000,0.000000
3,0,3,0.100000,0,1,1362.634155,1403.275879,0.100000,0.050000,0.000000
3,0,3,0.100000,0,2,1446.180664,1405.420898,0.150000,0.050000,0.000000
3,0,3,0.100000,0,3,1530.560791,1408.552002,0.200000,0.050000,0.000000
3,0,3,0.100000,0,4,1281.709839,1316.365479,0.050000,0.100000,0.000000
3,0,3,0.100000,0,5,1362.379883,1317.439331,0.100000,0.100000,0.000000
3,0,3,0.100000,0,6,1445.561279,1319.555664,0.150000,0.100000,0.000000
3,0,3,0.100000,0,7,1529.522827,1321.421509,0.200000,0.100000,0.000000
3,0,3,0.100000,0,8,1282.719482,1233.308472,0.050000,0.150000,0.000000
3,0,3,0.100000,0,9,1362.669434,1235.361450,0.100000,0.150000,0.000000
3,0,3,0.100000,0,10,1444.838745,1235.557373,0.150000,0.150000,0.000000
3,0,3,0.100000,0,11,1527.954468,1236.374634,0.200000,0.150000,0.000000
3,0,3,0.100000,0,12,1284.520752,1152.452148,0.050000,0.200000,0.000000
3,0,3,0.100000,0,13,1363.348267,1153.185547,0.100000,0.200000,0.000000
3,0,3,0.100000,0,14,1444.512573,1153.578735,0.150000,0.200000,0.000000
3,0,3,0.100000,0,15,1527.032959,1154.104492,0.200000,0.200000,0.000000
3,0,3,0.100000,0,16,1285.268799,1073.442017,0.050000,0.250000,0.000000
3,0,3,0.100000,0,17,1363.724487,1073.515503,0.100000,0.250000,0.000000
3,0,3,0.100000,0,18,1444.254395,1073.543335,0.150000,0.250000,0.000000
3,0,3,0.100000,0,19,1525.491333,1072.507080,0.200000,0.250000,0.000000
3,0,3,0.100000,0,20,1286.446289,996.614502,0.050000,0.300000,0.000000
3,0,3,0.100000,0,21,1364.768799,995.713379,0.100000,0.300000,0.000000
3,0,3,0.100000,0,22,1443.560669,994.397339,0.150000,0.300000,0.000000
3,0,3,0.100000,0,23,1523.503418,993.424805,0.200000,0.300000,0.000000
3,1,3,0.100000,0,0,619.562500,929.249634,0.050000,0.050000,0.000000
3,1,3,0.100000,0,1,690.961792,910.956665,0.100000,0.050000,0.000000
3,1,3,0.100000,0,2,757.408081,891.276978,0.150000,0.050000,0.000000
3,1,3,0.100000,0,3,820.755981,871.359192,0.200000,0.050000,0.000000
3,1,3,0.100000,0,4,611.398315,870.712280,0.050000,0.100000,0.000000
3,1,3,0.100000,0,5,682.210571,852.954529,0.100000,0.100000,0.000000
3,1,3,0.100000,0,6,748.848633,831.849792,0.150000,0.100000,0.000000
3,1,3,0.100000,0,7,812.766846,812.686951,0.200000,0.100000,0.000000
3,1,3,0.100000,0,8,598.848999,810.472412,0.050000,0.150000,0.000000
3,1,3,0.100000,0,9,671.282959,790.760315,0.100000,0.150000,0.000000
3,1,3,0.100000,0,10,739.569702,773.480591,0.150000,0.150000,0.000000
3,1,3,0.100000,0,11,805.626953,754.715515,0.200000,0.150000,0.000000
3,1,3,0.100000,0,12,587.508301,748.425964,0.050000,0.200000,0.000000
3,1,3,0.100000,0,13,657.876465,729.210205,0.100000,0.200000,0.000000
3,1,3,0.100000,0,14,730.442505,710.587463,0.150000,0.200000,0.000000
3,1,3,0.100000,0,15,795.776611,692.731018,0.200000,0.200000,0.000000
3,1,3,0.100000,0,16,574.312744,683.718750,0.050000,0.250000,0.000000
3,1,3,0.100000,0,17,649.224365,666.378479,0.100000,0.250000,0.000000
3,1,3,0.100000,0,18,719.398193,647.849182,0.150000,0.250000,0.000000
3,1,3,0.100000,0,19,789.787720,630.616882,0.200000,0.250000,0.000000
3,1,3,0.100000,0,20,563.213135,617.806702,0.050000,0.300000,0.000000
3,1,3,0.100000,0,21,638.577759,600.598694,0.100000,0.300000,0.000000
3,1,3,0.100000,0,22,710.604370,583.731812,0.150000,0.300000,0.000000
3,1,3,0.100000,0,23,782.276367,567.993103,0.200000,0.300000,0.000000
3,2,3,0.100000,0,0,302.599426,517.282166,0.050000,0.050000,0.000000
3,2,3,0.100000,0,1,351.562012,523.299500,0.100000,0.050000,0.000000
3,2,3,0.100000,0,2,401.928711,527.666260,0.150000,0.050000,0.000000
3,2,3,0.100000,0,3,453.651428,533.569031,0.200000,0.050000,0.000000
3,2,3,0.100000,0,4,302.774109,465.827179,0.050000,0.100000,0.000000
3,2,3,0.100000,0,5,352.026550,471.655365,0.100000,0.100000,0.000000
3,2,3,0.100000,0,6,403.047302,475.619690,0.150000,0.100000,0.000000
3,2,3,0.100000,0,7,454.713257,479.707214,0.200000,0.100000,0.000000
3,2,3,0.100000,0,8,301.892395,413.799469,0.050000,0.150000,0.000000
3,2,3,0.100000,0,9,352.267944,418.042358,0.100000,0.150000,0.000000
3,2,3,0.100000,0,10,404.282959,422.690216,0.150000,0.150000,0.000000
3,2,3,0.100000,0,11,455.953003,426.541992,0.200000,0.150000,0.000000
3,2,3,0.100000,0,12,301.888489,360.851044,0.050000,0.200000,0.000000
3,2,3,0.100000,0,13,353.433044,365.363708,0.100000,0.200000,0.000000
3,2,3,0.100000,0,14,403.911682,368.734283,0.150000,0.200000,0.000000
3,2,3,0.100000,0,15,457.164429,372.432190,0.200000,0.200000,0.000000
3,2,3,0.100000,0,16,301.766846,306.736908,0.050000,0.250000,0.000000
3,2,3,0.100000,0,17,352.611023,310.079254,0.100000,0.250000,0.000000
3,2,3,0.100000,0,18,405.279602,314.203217,0.150000,0.250000,0.000000
3,2,3,0.100000,0,19,457.803894,316.754333,0.200000,0.250000,0.000000
3,2,3,0.100000,0,20,301.869446,252.038971,0.050000,0.300000,0.000000
3,2,3,0.100000,0,21,353.156433,254.822662,0.100000,0.300000,0.000000
3,2,3,0.100000,0,22,405.718994,257.428894,0.150000,0.300000,0.000000
3,2,3,0.100000,0,23,458.953369,261.186798,0.200000,0.300000,0.000000
4,0,4,0.133333,0,0,1279.292236,1402.881226,0.050000,0.050000,0.000000
4,0,4,0.133333,0,1,1361.667236,1405.496826,0.100000,0.050000,0.000000
4,0,4,0.133333,0,2,1444.677856,1407.230347,0.150000,0.050000,0.000000
4,0,4,0.133333,0,3,1530.447510,1409.712524,0.200000,0.050000,0.000000
4,0,4,0.133333,0,4,1280.704834,1318.597656,0.050000,0.100000,0.000000
4,0,4,0.133333,0,5,1361.907837,1319.272461,0.100000,0.100000,0.000000
4,0,4,0.133333,0,6,1444.389893,1321.486572,0.150000,0.100000,0.000000
4,0,4,0.133333,0,7,1528.360718,1322.816650,0.200000,0.100000,0.000000
4,0,4,0.133333,0,8,1282.082764,1235.822754,0.050000,0.150000,0.000000
4,0,4,0.133333,0,9,1361.545044,1236.632324,0.100000,0.150000,0.000000
4,0,4,0.133333,0,10,1444.245239,1237.010498,0.150000,0.150000,0.000000
4,0,4,0.133333,0,11,1526.691650,1238.528442,0.200000,0.150000,0.000000
4,0,4,0.133333,0,12,1282.969604,1154.614258,0.050000,0.200000,0.000000
4,0,4,0.133333,0,13,1362.614502,1154.737915,0.100000,0.200000,0.000000
4,0,4,0.133333,0,14,1443.101807,1155.711792,0.150000,0.200000,0.000000
4,0,4,0.133333,0,15,1525.579590,1155.594360,0.200000,0.200000,0.000000
4,0,4,0.133333,0,16,1284.522583,1075.550293,0.050000,0.250000,0.000000
4,0,4,0.133333,0,17,1362.738281,1075.441895,0.100000,0.250000,0.000000
4,0,4,0.133333,0,18,1443.082520,1075.260742,0.150000,0.250000,0.000000
4,0,4,0.133333,0,19,1524.529907,1074.345825,0.200000,0.250000,0.000000
4,0,4,0.133333,0,20,1285.375366,998.569885,0.050000,0.300000,0.000000
4,0,4,0.133333,0,21,1364.016724,997.671387,0.100000,0.300000,0.000000
4,0,4,0.133333,0,22,1442.017334,996.713318,0.150000,0.300000,0.000000
4,0,4,0.133333,0,23,1522.750977,994.916260,0.200000,0.300000,0.000000
4,1,4,0.133333,0,0,619.484863,932.245300,0.050000,0.050000,0.000000
4,1,4,0.133333,0,1,690.093384,913.374390,0.100000,0.050000,0.000000
4,1,4,0.133333,0,2,754.633423,892.574219,0.150000,0.050000,0.000000
4,1,4,0.133333,0,3,821.453735,872.523315,0.200000,0.050000,0.000000
4,1,4,0.133333,0,4,610.370483,873.547546,0.050000,0.100000,0.000000
4,1,4,0.133333,0,5,678.949951,854.264465,0.100000,0.100000,0.000000
4,1,4,0.133333,0,6,746.936768,836.309326,0.150000,0.100000,0.000000
4,1,4,0.133333,0,7,813.458130,816.183960,0.200000,0.100000,0.000000
4,1,4,0.133333,0,8,597.644043,812.635315,0.050000,0.150000,0.000000
4,1,4,0.133333,0,9,669.963257,794.541321,0.100000,0.150000,0.000000
4,1,4,0.133333,0,10,736.763794,774.477173,0.150000,0.150000,0.000000
4,1,4,0.133333,0,11,806.062866,755.433838,0.200000,0.150000,0.000000
4,1,4,0.133333,0,12,586.571289,751.152039,0.050000,0.200000,0.000000
4,1,4,0.133333,0,13,657.830688,731.868103,0.100000,0.200000,0.000000
4,1,4,0.133333,0,14,729.340576,713.180176,0.150000,0.200000,0.000000
4,1,4,0.133333,0,15,795.627319,695.478394,0.200000,0.200000,0.000000
4,1,4,0.133333,0,16,574.078125,685.874512,0.050000,0.250000,0.000000
4,1,4,0.133333,0,17,647.933716,669.349487,0.100000,0.250000,0.000000
4,1,4,0.133333,0,18,717.837402,649.984741,0.150000,0.250000,0.000000
4,1,4,0.133333,0,19,788.629761,633.753662,0.200000,0.250000,0.000000
4,1,4,0.133333,0,20,561.979736,620.702026,0.050000,0.300000,0.000000
4,1,4,0.133333,0,21,638.042236,602.802002,0.100000,0.300000,0.000000
4,1,4,0.133333,0,22,709.263428,586.424500,0.150000,0.300000,0.000000
4,1,4,0.133333,0,23,778.550903,568.900635,0.200000,0.300000,0.000000
4,2,4,0.133333,0,0,302.599426,517.282166,0.050000,0.050000,0.000000
4,2,4,0.133333,0,1,351.562012,523.299500,0.100000,0.050000,0.000000
4,2,4,0.133333,0,2,401.928711,527.666260,0.150000,0.050000,0.000000
4,2,4,0.133333,0,3,453.651428,533.569031,0.200000,0.050000,0.000000
4,2,4,0.133333,0,4,302.774109,465.827179,0.050000,0.100000,0.000000
4,2,4,0.133333,0,5,352.026550,471.655365,0.100000,0.100000,0.000000
4,2,4,0.133333,0,6,403.047302,475.619690,0.150000,0.100000,0.000000
4,2,4,0.133333,0,7,454.713257,479.707214,0.200000,0.100000,0.000000
4,2,4,0.133333,0,8,301.892395,413.799469,0.050000,0.150000,0.000000
4,2,4,0.133333,0,9,352.267944,418.042358,0.100000,0.150000,0.000000
4,2,4,0.133333,0,10,404.282959,422.690216,0.150000,0.150000,0.000000
4,2,4,0.133333,0,11,455.953003,426.541992,0.200000,0.150000,0.000000
4,2,4,0.133333,0,12,301.888489,360.851044,0.050000,0.200000,0.000000
4,2,4,0.133333,0,13,353.433044,365.363708,0.100000,0.200000,0.000000
4,2,4,0.133333,0,14,403.911682,368.734283,0.150000,0.200000,0.000000
4,2,4,0.133333,0,15,457.164429,372.432190,0.200000,0.200000,0.000000
4,2,4,0.133333,0,16,301.766846,306.736908,0.050000,0.250000,0.000000
4,2,4,0.133333,0,17,352.611023,310.079254,0.100000,0.250000,0.000000
4,2,4,0.133333,0,18,405.279602,314.203217,0.150000,0.250000,0.000000
4,2,4,0.133333,0,19,457.803894,316.754333,0.200000,0.250000,0.000000
4,2,4,0.133333,0,20,301.869446,252.038971,0.050000,0.300000,0.000000
4,2,4,0.133333,0,21,353.156433,254.822662,0.100000,0.300000,0.000000
4,2,4,0.133333,0,22,405.718994,257.428894,0.150000,0.300000,0.000000
4,2,4,0.133333,0,23,458.953369,261.186798,0.200000,0.300000,0.000000
