sync_index,object_id,keypoint_id,x_coord,y_coord,z_coord,frame_time
15,0,14,0.077819,0.105535,1.029455,0.500000
15,0,15,0.127406,0.103986,1.021152,0.500000
15,0,16,-0.020823,0.057850,1.053909,0.500000
15,0,17,0.028645,0.057045,1.046196,0.500000
15,0,18,0.078351,0.056100,1.039205,0.500000
15,0,19,0.127896,0.055058,1.032445,0.500000
15,0,20,-0.020468,0.008714,1.063225,0.500000
15,0,21,0.029010,0.007741,1.058229,0.500000
15,0,22,0.078991,0.006660,1.049629,0.500000
15,0,23,0.128303,0.005858,1.041992,0.500000
20,0,0,-0.019502,0.254318,1.010486,0.666667
20,0,1,0.029588,0.252950,1.002144,0.666667
20,0,2,0.079123,0.252401,0.996304,0.666667
20,0,3,0.128583,0.250930,0.990043,0.666667
20,0,4,-0.019327,0.205447,1.021393,0.666667
20,0,5,0.029810,0.203862,1.012618,0.666667
20,0,6,0.079471,0.203234,1.007028,0.666667
20,0,7,0.129009,0.202847,1.003694,0.666667
20,0,8,-0.018814,0.156047,1.030160,0.666667
20,0,9,0.029943,0.154847,1.023538,0.666667
20,0,10,0.079587,0.154049,1.017914,0.666667
20,0,11,0.129001,0.152986,1.011085,0.666667
20,0,12,-0.018982,0.107074,1.042174,0.666667
20,0,13,0.030271,0.105975,1.035023,0.666667
20,0,14,0.079733,0.104876,1.027880,0.666667
20,0,15,0.129547,0.103675,1.020079,0.666667
20,0,16,-0.018661,0.058401,1.052788,0.666667
20,0,17,0.030393,0.056851,1.045013,0.666667
20,0,18,0.079855,0.055931,1.040198,0.666667
20,0,19,0.129371,0.054866,1.031675,0.666667
20,0,20,-0.018888,0.009235,1.063146,0.666667
20,0,21,0.030463,0.007787,1.056763,0.666667
20,0,22,0.080170,0.006350,1.048303,0.666667
20,0,23,0.129855,0.005646,1.043096,0.666667
25,0,0,-0.019218,0.255798,1.012507,0.833333
25,0,1,0.029861,0.253963,1.001358,0.833333
25,0,2,0.079567,0.253506,0.996488,0.833333
25,0,3,0.129227,0.252345,0.989883,0.833333
25,0,4,-0.018707,0.206051,1.020120,0.833333
25,0,5,0.030229,0.205164,1.013720,0.833333
25,0,6,0.080236,0.204207,1.006438,0.833333
25,0,7,0.129532,0.203321,1.000670,0.833333
25,0,8,-0.018727,0.156937,1.030878,0.833333
25,0,9,0.030748,0.156028,1.023271,0.833333
25,0,10,0.080318,0.155441,1.018622,0.833333
25,0,11,0.129752,0.154188,1.009981,0.833333
25,0,12,-0.018229,0.107922,1.040971,0.833333
25,0,13,0.031072,0.107052,1.035209,0.833333
25,0,14,0.081004,0.105855,1.027844,0.833333
25,0,15,0.130219,0.104756,1.019358,0.833333
25,0,16,-0.018115,0.058927,1.052402,0.833333
25,0,17,0.031386,0.057715,1.044132,0.833333
25,0,18,0.081041,0.056774,1.038077,0.833333
25,0,19,0.130523,0.055568,1.030173,0.833333
25,0,20,-0.017870,0.009825,1.061090,0.833333
25,0,21,0.031590,0.008790,1.055435,0.833333
25,0,22,0.081301,0.007549,1.047563,0.833333
25,0,23,0.130792,0.006492,1.040368,0.833333
30,0,0,-0.017494,0.253984,1.008397,1.000000
30,0,1,0.031638,0.252959,1.001194,1.000000
30,0,2,0.080732,0.252724,0.995931,1.000000
30,0,3,0.130478,0.251447,0.988161,1.000000
30,0,4,-0.017488,0.205152,1.020184,1.000000
30,0,5,0.031913,0.203997,1.012050,1.000000
30,0,6,0.081264,0.203314,1.005194,1.000000
30,0,7,0.130886,0.202418,0.999054,1.000000
30,0,8,-0.017501,0.156041,1.031942,1.000000
30,0,9,0.032282,0.155248,1.023320,1.000000
30,0,10,0.082003,0.154577,1.017288,1.000000
30,0,11,0.131384,0.153334,1.009707,1.000000
30,0,12,-0.016246,0.107291,1.042597,1.000000
30,0,13,0.033110,0.106346,1.033807,1.000000
30,0,14,0.082347,0.105722,1.027444,1.000000
30,0,15,0.132255,0.104588,1.019120,1.000000
30,0,16,-0.015880,0.058330,1.052357,1.000000
30,0,17,0.033130,0.057334,1.044860,1.000000
30,0,18,0.083035,0.057039,1.039738,1.000000
30,0,19,0.132494,0.055488,1.031378,1.000000
30,0,20,-0.015856,0.009714,1.063590,1.000000
30,0,21,0.034265,0.008585,1.055358,1.000000
30,0,22,0.082628,0.007620,1.047580,1.000000
30,0,23,0.132566,0.006318,1.041315,1.000000
35,0,0,-0.015797,0.248300,1.005496,1.166667
35,0,1,0.033801,0.246358,0.995604,1.166667
35,0,2,0.083192,0.245100,0.987383,1.166667
35,0,3,0.132820,0.244495,0.983246,1.166667
35,0,4,-0.015217,0.199532,1.016604,1.166667
35,0,5,0.034045,0.198061,1.008655,1.166667
35,0,6,0.083660,0.196778,1.001291,1.166667
35,0,7,0.133003,0.196337,0.997219,1.166667
35,0,8,-0.014606,0.150753,1.027960,1.166667
35,0,9,0.034480,0.149536,1.020890,1.166667
35,0,10,0.084070,0.149241,1.017370,1.166667
35,0,11,0.133246,0.146495,1.006599,1.166667
35,0,12,-0.014248,0.102740,1.042375,1.166667
35,0,13,0.034926,0.101803,1.035945,1.166667
35,0,14,0.084229,0.099972,1.027116,1.166667
35,0,15,0.133861,0.098858,1.019889,1.166667
35,0,16,-0.014066,0.054784,1.056081,1.166667
35,0,17,0.035400,0.052719,1.047065,1.166667
35,0,18,0.084754,0.051752,1.040510,1.166667
35,0,19,0.133783,0.049796,1.031440,1.166667
35,0,20,-0.013825,0.006107,1.067138,1.166667
35,0,21,0.035839,0.004399,1.058630,1.166667
35,0,22,0.084841,0.002910,1.051261,1.166667
35,0,23,0.134307,0.001701,1.042566,1.166667
40,0,0,-0.012806,0.239300,1.004181,1.333333
40,0,1,0.036772,0.237601,0.995456,1.333333
40,0,2,0.086224,0.236299,0.987744,1.333333
40,0,3,0.135652,0.235580,0.983118,1.333333
40,0,4,-0.011861,0.191430,1.017719,1.333333
40,0,5,0.037058,0.189692,1.009889,1.333333
40,0,6,0.086671,0.188277,1.002366,1.333333
40,0,7,0.135956,0.187349,0.996378,1.333333
40,0,8,-0.011449,0.143113,1.031221,1.333333
40,0,9,0.037675,0.141388,1.022198,1.333333
40,0,10,0.087200,0.140795,1.017085,1.333333
40,0,11,0.136258,0.138885,1.008359,1.333333
40,0,12,-0.011177,0.095276,1.044683,1.333333
40,0,13,0.037979,0.093233,1.036011,1.333333
40,0,14,0.087307,0.092452,1.028826,1.333333
40,0,15,0.136952,0.091092,1.022466,1.333333
40,0,16,-0.010460,0.047226,1.057841,1.333333
40,0,17,0.038600,0.045285,1.049115,1.333333
40,0,18,0.087819,0.043612,1.041126,1.333333
40,0,19,0.137203,0.042548,1.034843,1.333333
40,0,20,-0.010249,-0.001705,1.069527,1.333333
40,0,21,0.039148,-0.002646,1.062797,1.333333
40,0,22,0.088408,-0.004436,1.054768,1.333333
40,0,23,0.137550,-0.005902,1.047479,1.333333
45,0,0,-0.007961,0.229281,1.007856,1.500000
45,0,1,0.040671,0.227590,0.997340,1.500000
45,0,2,0.090693,0.226589,0.992912,1.500000
45,0,3,0.140352,0.225637,0.986691,1.500000
45,0,6,0.091261,0.178075,1.005560,1.500000
45,0,7,0.141234,0.177772,1.001588,1.500000
45,0,10,0.092407,0.131136,1.022150,1.500000
45,0,11,0.141701,0.129788,1.015117,1.500000
45,0,12,-0.005935,0.085652,1.050919,1.500000
45,0,13,0.043594,0.084160,1.043735,1.500000
45,0,14,0.092849,0.083078,1.036905,1.500000
45,0,15,0.141879,0.081170,1.028805,1.500000
45,0,16,-0.005114,0.038086,1.066066,1.500000
45,0,17,0.044003,0.036170,1.057486,1.500000
45,0,18,0.094039,0.035741,1.052494,1.500000
45,0,19,0.142784,0.033613,1.043072,1.500000
45,0,20,-0.004755,-0.010327,1.078666,1.500000
45,0,21,0.044845,-0.011288,1.072661,1.500000
45,0,22,0.094458,-0.013189,1.065475,1.500000
45,0,23,0.144069,-0.013627,1.058185,1.500000
50,0,2,0.094174,0.221743,0.998298,1.666667
50,0,3,0.143549,0.220337,0.992590,1.666667
50,0,4,-0.003956,0.176897,1.028749,1.666667
50,0,5,0.044729,0.174740,1.019884,1.666667
50,0,6,0.094566,0.173597,1.013368,1.666667
50,0,7,0.144288,0.172559,1.007567,1.666667
50,0,8,-0.003639,0.129131,1.043903,1.666667
50,0,9,0.045615,0.127252,1.035673,1.666667
50,0,10,0.095056,0.125604,1.028147,1.666667
50,0,11,0.144826,0.125130,1.023405,1.666667
50,0,12,-0.003067,0.081122,1.058364,1.666667
50,0,13,0.046370,0.079672,1.051158,1.666667
50,0,14,0.095828,0.078246,1.044080,1.666667
50,0,15,0.145152,0.076805,1.038534,1.666667
50,0,16,-0.002444,0.033454,1.073447,1.666667
50,0,17,0.046820,0.031959,1.066644,1.666667
50,0,18,0.096149,0.030409,1.059744,1.666667
50,0,19,0.145743,0.028752,1.052277,1.666667
50,0,20,-0.002188,-0.014124,1.088342,1.666667
50,0,21,0.047385,-0.015967,1.082405,1.666667
50,0,22,0.097115,-0.017491,1.074474,1.666667
50,0,23,0.146348,-0.018957,1.066498,1.666667
55,0,0,-0.002853,0.224542,1.021861,1.833333
55,0,1,0.045697,0.221842,1.009943,1.833333
55,0,2,0.095634,0.221378,1.007275,1.833333
55,0,3,0.145350,0.219657,0.999818,1.833333
55,0,4,-0.002336,0.176336,1.035661,1.833333
55,0,5,0.046741,0.175064,1.029200,1.833333
55,0,6,0.095742,0.173067,1.019664,1.833333
55,0,7,0.145771,0.172428,1.016872,1.833333
55,0,8,-0.001873,0.128631,1.050299,1.833333
55,0,9,0.047312,0.126537,1.042238,1.833333
55,0,10,0.096587,0.125131,1.036154,1.833333
55,0,11,0.146390,0.123893,1.029466,1.833333
55,0,12,-0.001697,0.080610,1.064730,1.833333
55,0,13,0.047479,0.078935,1.058873,1.833333
55,0,14,0.096983,0.077317,1.050197,1.833333
55,0,15,0.146727,0.075803,1.043478,1.833333
55,0,16,-0.001342,0.032917,1.080825,1.833333
55,0,17,0.048163,0.030935,1.072316,1.833333
55,0,18,0.097823,0.029911,1.067161,1.833333
55,0,19,0.146587,0.027946,1.057570,1.833333
55,0,20,-0.000964,-0.015274,1.093477,1.833333
55,0,21,0.048827,-0.016882,1.086750,1.833333
55,0,22,0.097766,-0.018537,1.079715,1.833333
55,0,23,0.147388,-0.020222,1.072762,1.833333
60,0,0,-0.001085,0.222765,1.026419,2.000000
60,0,1,0.047935,0.220115,1.015251,2.000000
60,0,2,0.097586,0.218484,1.007812,2.000000
60,0,3,0.146902,0.218263,1.003674,2.000000
60,0,4,-0.000915,0.174219,1.038419,2.000000
60,0,5,0.048533,0.172615,1.031989,2.000000
60,0,6,0.097652,0.171036,1.023209,2.000000
60,0,7,0.147596,0.169844,1.018079,2.000000
60,0,8,-0.000378,0.126692,1.055342,2.000000
60,0,9,0.049036,0.124494,1.045557,2.000000
60,0,10,0.098700,0.123695,1.041371,2.000000
60,0,11,0.147724,0.122039,1.032023,2.000000
60,0,12,0.000106,0.078420,1.067827,2.000000
60,0,13,0.049642,0.077183,1.062260,2.000000
60,0,14,0.098806,0.075434,1.053567,2.000000
60,0,15,0.148601,0.073982,1.047717,2.000000
60,0,16,0.000571,0.030710,1.084577,2.000000
60,0,17,0.050056,0.029079,1.075935,2.000000
60,0,18,0.099944,0.027553,1.068626,2.000000
60,0,19,0.149012,0.026178,1.062233,2.000000
60,0,20,0.001125,-0.017271,1.097406,2.000000
60,0,21,0.050870,-0.018866,1.090756,2.000000
60,0,22,0.100256,-0.020348,1.084190,2.000000
60,0,23,0.149336,-0.022234,1.075901,2.000000
65,0,0,0.003288,0.222139,1.027369,2.166667
65,0,1,0.051869,0.219726,1.017022,2.166667
65,0,2,0.101774,0.218764,1.011410,2.166667
65,0,3,0.151116,0.217520,1.005657,2.166667
65,0,4,0.003680,0.173837,1.041432,2.166667
65,0,5,0.053070,0.172151,1.033087,2.166667
65,0,8,0.004003,0.126490,1.057261,2.166667
65,0,9,0.053458,0.124053,1.047976,2.166667
65,0,12,0.004013,0.078111,1.069744,2.166667
65,0,13,0.054140,0.076885,1.063963,2.166667
65,0,14,0.103387,0.075174,1.056877,2.166667
65,0,15,0.152668,0.073406,1.049024,2.166667
65,0,16,0.004712,0.030519,1.086600,2.166667
65,0,17,0.054434,0.028631,1.078783,2.166667
65,0,18,0.103885,0.027357,1.072216,2.166667
65,0,19,0.153151,0.025616,1.064657,2.166667
65,0,20,0.005237,-0.017384,1.100613,2.166667
65,0,21,0.054920,-0.018962,1.094166,2.166667
65,0,22,0.103951,-0.020633,1.086044,2.166667
65,0,23,0.153636,-0.022320,1.078995,2.166667
70,0,0,0.004365,0.218857,1.026453,2.333333
70,0,1,0.053110,0.217012,1.016682,2.333333
70,0,2,0.102603,0.215456,1.010348,2.333333
70,0,3,0.152266,0.213979,1.003945,2.333333
70,0,4,0.004959,0.170590,1.040592,2.333333
70,0,5,0.053727,0.168817,1.031346,2.333333
70,0,6,0.103246,0.167349,1.024382,2.333333
70,0,7,0.152452,0.165829,1.017288,2.333333
70,0,8,0.004952,0.122685,1.054347,2.333333
70,0,9,0.054378,0.120831,1.046019,2.333333
70,0,10,0.103920,0.119569,1.039087,2.333333
70,0,11,0.153280,0.118628,1.033250,2.333333
70,0,12,0.005298,0.074732,1.068650,2.333333
70,0,13,0.055028,0.073478,1.062211,2.333333
70,0,14,0.104093,0.071385,1.053793,2.333333
70,0,15,0.153698,0.070001,1.046074,2.333333
70,0,16,0.005826,0.026484,1.082871,2.333333
70,0,17,0.055153,0.024934,1.075474,2.333333
70,0,18,0.104424,0.023139,1.068128,2.333333
70,0,19,0.154003,0.021863,1.060804,2.333333
70,0,20,0.006219,-0.021262,1.097058,2.333333
70,0,21,0.055840,-0.022856,1.090239,2.333333
70,0,22,0.104927,-0.024712,1.082244,2.333333
70,0,23,0.154190,-0.026342,1.075112,2.333333
75,0,1,0.058276,0.207875,1.017386,2.500000
75,0,2,0.107503,0.205705,1.008419,2.500000
75,0,3,0.156896,0.204219,1.002668,2.500000
75,0,12,0.010051,0.064834,1.066878,2.500000
75,0,13,0.059540,0.063086,1.057496,2.500000
75,0,14,0.108680,0.061387,1.050841,2.500000
75,0,15,0.158139,0.059754,1.043713,2.500000
75,0,16,0.010074,0.016659,1.080449,2.500000
75,0,17,0.059084,0.014603,1.071113,2.500000
75,0,18,0.108621,0.012947,1.064649,2.500000
75,0,19,0.158048,0.011288,1.055664,2.500000
75,0,20,0.009891,-0.031722,1.092057,2.500000
75,0,21,0.059327,-0.033444,1.086365,2.500000
75,0,22,0.109278,-0.035791,1.077333,2.500000
75,0,23,0.158512,-0.037015,1.070648,2.500000
80,0,0,0.011683,0.192333,1.023269,2.666667
80,0,1,0.060466,0.191007,1.014889,2.666667
80,0,2,0.109714,0.189854,1.007814,2.666667
80,0,3,0.158790,0.188964,1.000742,2.666667
80,0,6,0.110181,0.141377,1.020113,2.666667
80,0,7,0.159657,0.140516,1.014605,2.666667
80,0,10,0.110948,0.093763,1.035339,2.666667
80,0,11,0.159781,0.091941,1.025367,2.666667
80,0,12,0.013092,0.048231,1.063629,2.666667
80,0,13,0.062003,0.047089,1.056726,2.666667
80,0,14,0.111545,0.044820,1.046974,2.666667
80,0,15,0.160711,0.044180,1.041283,2.666667
80,0,16,0.013300,-0.000013,1.077004,2.666667
80,0,17,0.062216,-0.001757,1.066765,2.666667
80,0,18,0.111577,-0.003717,1.058758,2.666667
80,0,19,0.160923,-0.004659,1.051604,2.666667
80,0,20,0.013563,-0.049097,1.087298,2.666667
80,0,21,0.062965,-0.050167,1.079230,2.666667
80,0,22,0.111712,-0.051855,1.070800,2.666667
80,0,23,0.160905,-0.053739,1.062558,2.666667
85,0,0,0.010639,0.188005,1.037900,2.833333
85,0,1,0.059144,0.186209,1.028437,2.833333
85,0,2,0.108288,0.184006,1.018527,2.833333
85,0,6,0.108438,0.135740,1.030806,2.833333
85,0,10,0.109498,0.087330,1.044287,2.833333
85,0,11,0.158549,0.085661,1.036157,2.833333
85,0,12,0.011507,0.041579,1.072631,2.833333
85,0,13,0.060489,0.040198,1.064244,2.833333
85,0,14,0.109407,0.038441,1.055008,2.833333
85,0,15,0.158534,0.037048,1.048126,2.833333
85,0,16,0.011665,-0.006881,1.084194,2.833333
85,0,17,0.060832,-0.008622,1.075385,2.833333
85,0,18,0.110324,-0.009750,1.069105,2.833333
85,0,19,0.159160,-0.011719,1.058878,2.833333
85,0,20,0.012049,-0.055768,1.095153,2.833333
85,0,21,0.061255,-0.057259,1.087034,2.833333
85,0,22,0.110431,-0.058786,1.078815,2.833333
85,0,23,0.159369,-0.060632,1.070468,2.833333
90,0,0,0.002263,0.196527,1.065256,3.000000
90,0,1,0.051056,0.193789,1.052809,3.000000
90,0,2,0.100811,0.192734,1.042914,3.000000
90,0,3,0.149426,0.191701,1.037273,3.000000
90,0,6,0.100232,0.144541,1.056398,3.000000
90,0,7,0.150986,0.143436,1.051073,3.000000
90,0,11,0.151540,0.094194,1.062528,3.000000
90,0,12,0.003595,0.049719,1.097999,3.000000
90,0,15,0.151762,0.045647,1.075450,3.000000
90,0,16,0.004351,0.000520,1.109368,3.000000
90,0,17,0.053605,-0.000706,1.100730,3.000000
90,0,18,0.102904,-0.001403,1.095864,3.000000
90,0,19,0.152309,-0.004119,1.084147,3.000000
90,0,20,0.004938,-0.047970,1.120972,3.000000
90,0,21,0.054938,-0.048626,1.114856,3.000000
90,0,22,0.103558,-0.051027,1.104748,3.000000
90,0,23,0.152492,-0.052554,1.096438,3.000000
95,0,2,0.091304,0.199824,1.066675,3.166667
95,0,3,0.140851,0.199682,1.061943,3.166667
95,0,6,0.092397,0.151468,1.080178,3.166667
95,0,7,0.141585,0.151054,1.074458,3.166667
95,0,11,0.142612,0.101817,1.084558,3.166667
95,0,12,-0.004776,0.056594,1.118847,3.166667
95,0,15,0.142579,0.053037,1.094642,3.166667
95,0,16,-0.004233,0.008063,1.130964,3.166667
95,0,17,0.045228,0.006877,1.122259,3.166667
95,0,18,0.094326,0.006023,1.115551,3.166667
95,0,19,0.143513,0.004774,1.106903,3.166667
95,0,20,-0.002940,-0.040644,1.142444,3.166667
95,0,21,0.045977,-0.041518,1.133709,3.166667
95,0,22,0.094709,-0.042616,1.125416,3.166667
95,0,23,0.144162,-0.044022,1.118854,3.166667
100,0,0,-0.009069,0.206357,1.101941,3.333333
100,0,1,0.039951,0.204986,1.091923,3.333333
100,0,2,0.089281,0.203386,1.083989,3.333333
100,0,3,0.139064,0.202407,1.078814,3.333333
100,0,4,-0.008731,0.157520,1.111825,3.333333
100,0,5,0.040567,0.155948,1.102698,3.333333
100,0,6,0.089906,0.154573,1.095928,3.333333
100,0,7,0.139526,0.154175,1.089704,3.333333
100,0,8,-0.008283,0.108842,1.123957,3.333333
100,0,9,0.040873,0.107504,1.115590,3.333333
100,0,10,0.090293,0.106109,1.106963,3.333333
100,0,11,0.139929,0.104967,1.101309,3.333333
100,0,12,-0.008140,0.060305,1.134884,3.333333
100,0,13,0.041289,0.058880,1.127602,3.333333
100,0,14,0.090630,0.057578,1.119330,3.333333
100,0,15,0.140174,0.056382,1.112011,3.333333
100,0,16,-0.007488,0.011402,1.146330,3.333333
100,0,17,0.041500,0.010210,1.138528,3.333333
100,0,18,0.091217,0.009128,1.132373,3.333333
100,0,19,0.140567,0.007196,1.123133,3.333333
100,0,20,-0.007150,-0.037381,1.157530,3.333333
100,0,21,0.042311,-0.038406,1.150636,3.333333
100,0,22,0.091041,-0.039828,1.141831,3.333333
100,0,23,0.140809,-0.041204,1.135209,3.333333
105,0,0,-0.005737,0.208471,1.097760,3.500000
105,0,1,0.042798,0.206838,1.089490,3.500000
105,0,2,0.092285,0.205991,1.084679,3.500000
105,0,3,0.142450,0.203767,1.077436,3.500000
105,0,4,-0.005670,0.159952,1.111507,3.500000
105,0,5,0.043549,0.158749,1.102529,3.500000
105,0,6,0.092774,0.156636,1.095658,3.500000
105,0,7,0.142144,0.155911,1.088820,3.500000
105,0,8,-0.005872,0.111817,1.124151,3.500000
105,0,9,0.043620,0.109670,1.115617,3.500000
105,0,10,0.092713,0.108451,1.108285,3.500000
105,0,11,0.141857,0.107278,1.100970,3.500000
105,0,12,-0.006080,0.063145,1.135063,3.500000
105,0,13,0.043512,0.061659,1.128254,3.500000
105,0,14,0.092709,0.060037,1.120586,3.500000
105,0,15,0.142121,0.058186,1.112823,3.500000
105,0,16,-0.006117,0.014352,1.148324,3.500000
105,0,17,0.043473,0.013036,1.140261,3.500000
105,0,18,0.092864,0.010641,1.130287,3.500000
105,0,19,0.142416,0.009684,1.125560,3.500000
105,0,20,-0.005582,-0.034236,1.159760,3.500000
105,0,21,0.044291,-0.035308,1.152447,3.500000
105,0,22,0.093204,-0.037785,1.144470,3.500000
105,0,23,0.142432,-0.039064,1.137074,3.500000
150,0,2,0.431665,0.191400,1.014006,5.000000
150,0,3,0.472924,0.195778,0.986050,5.000000
150,0,6,0.433926,0.141435,1.011091,5.000000
150,0,7,0.478995,0.146464,0.987136,5.000000
150,0,11,0.486565,0.096920,0.989236,5.000000
155,0,0,0.371536,0.182019,1.068182,5.166667
155,0,1,0.408151,0.187392,1.033154,5.166667
155,0,2,0.447632,0.194119,1.003932,5.166667
155,0,3,0.486267,0.199526,0.973173,5.166667
155,0,4,0.375906,0.132253,1.063975,5.166667
155,0,5,0.413376,0.137967,1.030903,5.166667
155,0,6,0.453111,0.143877,1.000868,5.166667
155,0,7,0.493041,0.150604,0.972596,5.166667
155,0,8,0.381967,0.082947,1.063434,5.166667
155,0,11,0.497644,0.100809,0.968753,5.166667
155,0,12,0.387596,0.033123,1.060133,5.166667
155,0,15,0.503451,0.050929,0.967000,5.166667
155,0,16,0.392558,-0.016396,1.056947,5.166667
155,0,17,0.431418,-0.010500,1.027022,5.166667
155,0,18,0.469704,-0.004962,0.994810,5.166667
155,0,19,0.508782,0.001488,0.964427,5.166667
155,0,20,0.398700,-0.066539,1.055870,5.166667
155,0,21,0.436776,-0.060366,1.023675,5.166667
155,0,22,0.475157,-0.054539,0.992927,5.166667
155,0,23,0.513900,-0.048368,0.961682,5.166667
160,0,0,0.388364,0.182986,1.064643,5.333333
160,0,1,0.424492,0.189300,1.030425,5.333333
160,0,2,0.461155,0.196247,0.997465,5.333333
160,0,3,0.501657,0.203048,0.968884,5.333333
160,0,4,0.394978,0.133729,1.062569,5.333333
160,0,5,0.431099,0.140250,1.029353,5.333333
160,0,6,0.468224,0.147108,0.996433,5.333333
160,0,7,0.506455,0.153833,0.965279,5.333333
160,0,8,0.401615,0.084233,1.061455,5.333333
160,0,9,0.437122,0.090956,1.026866,5.333333
160,0,10,0.475605,0.097733,0.995457,5.333333
160,0,11,0.512743,0.104264,0.962465,5.333333
160,0,12,0.406813,0.034672,1.057801,5.333333
160,0,13,0.444568,0.041261,1.025366,5.333333
160,0,14,0.481363,0.048091,0.992355,5.333333
160,0,15,0.518983,0.054837,0.960529,5.333333
160,0,16,0.412745,-0.015377,1.055023,5.333333
160,0,17,0.450450,-0.008366,1.022208,5.333333
160,0,18,0.487701,-0.001542,0.989537,5.333333
160,0,19,0.524564,0.004653,0.956422,5.333333
160,0,20,0.420076,-0.064609,1.053409,5.333333
160,0,21,0.455787,-0.058463,1.018867,5.333333
160,0,22,0.493622,-0.051261,0.987276,5.333333
160,0,23,0.530033,-0.044845,0.953310,5.333333
165,0,0,0.400858,0.184602,1.066948,5.500000
165,0,1,0.435164,0.191473,1.030357,5.500000
165,0,2,0.470107,0.198241,0.996094,5.500000
165,0,3,0.506142,0.204758,0.961511,5.500000
165,0,4,0.407524,0.135011,1.063083,5.500000
165,0,5,0.440936,0.141976,1.026763,5.500000
165,0,6,0.476758,0.149003,0.993096,5.500000
165,0,7,0.512082,0.154984,0.957886,5.500000
